Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
BJ_Neighborhood1,39.91408515803113,116.34472252637309,月坛公园,39.916606731972976,116.34619207349375,Park
BJ_Neighborhood1,39.91408515803113,116.34472252637309,庆丰包子铺,39.917294873469594,116.34710295806785,Chinese Restaurant
BJ_Neighborhood1,39.91408515803113,116.34472252637309,中国保险监督管理委员会,39.915477052567844,116.34928214888538,Government Building
BJ_Neighborhood1,39.91408515803113,116.34472252637309,美廉美超市,39.913648013937966,116.33900288206054,Grocery Store
BJ_Neighborhood2,39.92126904291712,116.3648878694035,地质礼堂,39.921166528551375,116.36507304449269,Theater
BJ_Neighborhood2,39.92126904291712,116.3648878694035,Kellys Courtyard,39.918500208061786,116.3645831018462,Hotel
BJ_Neighborhood2,39.92126904291712,116.3648878694035,Chinese Box Courtyard Hostel,39.92481360360201,116.36218724260485,Hostel
BJ_Neighborhood2,39.92126904291712,116.3648878694035,正阳书局,39.92095866781449,116.36725683364952,Bookstore
BJ_Neighborhood2,39.92126904291712,116.3648878694035,砂锅居,39.91895581274547,116.36734906715954,Chinese Restaurant
BJ_Neighborhood2,39.92126904291712,116.3648878694035,满座剧场 Manzuo Theater,39.92276309443439,116.36826563572832,Movie Theater
BJ_Neighborhood3,39.94937704398084,116.31037838863136,没名儿生煎 Unnamed Fried Baozi,39.953351298719994,116.31012147491045,Dim Sum Restaurant
BJ_Neighborhood3,39.94937704398084,116.31037838863136,Old Bike Cafe,39.95329405749951,116.31019257864018,American Restaurant
BJ_Neighborhood3,39.94937704398084,116.31037838863136,阿牛烧仙草,39.9514189682696,116.31102237051698,Coffee Shop
BJ_Neighborhood3,39.94937704398084,116.31037838863136,鲜果时间,39.95288374417852,116.3109762429449,Liquor Store
BJ_Neighborhood3,39.94937704398084,116.31037838863136,安徽私房牛肉汤,39.95334306836099,116.31248691634981,Noodle House
BJ_Neighborhood3,39.94937704398084,116.31037838863136,Coco (都可茶饮),39.9534626964048,116.31255626678467,Bubble Tea Shop
BJ_Neighborhood4,39.87678840609151,116.34799036914882,美廉美（白纸坊店）,39.87624625847458,116.34680893874193,Department Store
BJ_Neighborhood4,39.87678840609151,116.34799036914882,张记酱肉,39.87661844668402,116.34454901345286,Beijing Restaurant
BJ_Neighborhood4,39.87678840609151,116.34799036914882,海底捞火锅 Haidilao Hot Pot,39.8748268740723,116.34476232363805,Hotpot Restaurant
BJ_Neighborhood4,39.87678840609151,116.34799036914882,嘉禾一品 Jiahe Yipin Kongee,39.876781779163245,116.35244136386217,Chinese Restaurant
